index,Id Amostra,Ano,Parecer Amostra,Data Coleta,Análise,Valor,Unidade Medida,Parecer Análise
5051,362506,2024,Atenção,2024-03-06 08:45:00.000,pH,6.48,N.A,Conforme
5052,362506,2024,Atenção,2024-03-06 08:45:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5053,362506,2024,Atenção,2024-03-06 08:45:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5054,362506,2024,Atenção,2024-03-06 08:45:00.000,Fluoreto,0.18,mg/L,Atenção
5055,362507,2024,Não Conforme,2024-03-06 08:46:00.000,Turbidez,0.52,uT,Não Conforme
5056,362508,2024,Conforme,2024-03-06 08:47:00.000,Turbidez,0.41,uT,Conforme
5057,362509,2024,Conforme,2024-03-06 08:47:00.000,Turbidez,0.39,uT,Conforme
5058,362510,2024,Conforme,2024-03-06 08:48:00.000,Turbidez,0.33,uT,Conforme
5059,362511,2024,Atenção,2024-03-06 08:25:00.000,Cloro Residual Livre,2.8,mg/L,Conforme
5060,362511,2024,Atenção,2024-03-06 08:25:00.000,Cor Aparente,3,uH,Conforme
5061,362511,2024,Atenção,2024-03-06 08:25:00.000,pH,6.4,N.A,Conforme
5062,362511,2024,Atenção,2024-03-06 08:25:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5063,362511,2024,Atenção,2024-03-06 08:25:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5064,362511,2024,Atenção,2024-03-06 08:25:00.000,Fluoreto,0.07,mg/L,Atenção
5065,362512,2024,Conforme,2024-03-06 08:26:00.000,Turbidez,0.48,uT,Conforme
5066,362513,2024,Não Conforme,2024-03-06 08:27:00.000,Turbidez,0.54,uT,Não Conforme
5067,362514,2024,Não Conforme,2024-03-06 08:28:00.000,Turbidez,0.77,uT,Não Conforme
5068,362515,2024,Conforme,2024-03-06 08:29:00.000,Turbidez,0.49,uT,Conforme
5069,362516,2024,Conforme,2024-03-06 08:30:00.000,Turbidez,0.49,uT,Conforme
5070,362517,2024,Conforme,2024-03-06 08:31:00.000,Turbidez,0.32,uT,Conforme
5071,362518,2024,,2024-03-06 09:40:00.000,Turbidez,1.39,uT,
5072,362519,2024,Atenção,2024-03-06 09:00:00.000,Cloro Residual Livre,1.8,mg/L,Conforme
5073,362519,2024,Atenção,2024-03-06 09:00:00.000,Turbidez,0.99,uT,Conforme
5074,362519,2024,Atenção,2024-03-06 09:00:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5075,362519,2024,Atenção,2024-03-06 09:00:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5076,362519,2024,Atenção,2024-03-06 09:00:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
5077,362519,2024,Atenção,2024-03-06 09:00:00.000,pH,6.2,N.A,Conforme
5078,362519,2024,Atenção,2024-03-06 09:00:00.000,Cor Aparente,4,uH,Conforme
5079,362519,2024,Atenção,2024-03-06 09:00:00.000,Fluoreto,"<0,02",mg/L,Atenção
5080,362520,2024,Conforme,2024-03-06 08:50:00.000,Cloro Residual Livre,1.9,mg/L,Conforme
5081,362520,2024,Conforme,2024-03-06 08:50:00.000,Cor Aparente,11,uH,Conforme
5082,362520,2024,Conforme,2024-03-06 08:50:00.000,Turbidez,1.23,uT,Conforme
5083,362520,2024,Conforme,2024-03-06 08:50:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5084,362520,2024,Conforme,2024-03-06 08:50:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5085,362521,2024,Conforme,2024-03-06 08:37:00.000,Cloro Residual Livre,1.9,mg/L,Conforme
5086,362521,2024,Conforme,2024-03-06 08:37:00.000,Cor Aparente,11,uH,Conforme
5087,362521,2024,Conforme,2024-03-06 08:37:00.000,Turbidez,1.41,uT,Conforme
5088,362521,2024,Conforme,2024-03-06 08:37:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5089,362521,2024,Conforme,2024-03-06 08:37:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5090,362522,2024,Conforme,2024-03-06 08:15:00.000,Cloro Residual Livre,1.8,mg/L,Conforme
5091,362522,2024,Conforme,2024-03-06 08:15:00.000,Cor Aparente,8,uH,Conforme
5092,362522,2024,Conforme,2024-03-06 08:15:00.000,Turbidez,1.43,uT,Conforme
5093,362522,2024,Conforme,2024-03-06 08:15:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5094,362522,2024,Conforme,2024-03-06 08:15:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5095,362523,2024,Conforme,2024-03-06 13:40:00.000,Cloro Residual Livre,2,mg/L,Conforme
5096,362523,2024,Conforme,2024-03-06 13:40:00.000,Cor Aparente,6,uH,Conforme
5097,362523,2024,Conforme,2024-03-06 13:40:00.000,Turbidez,0.87,uT,Conforme
5098,362523,2024,Conforme,2024-03-06 13:40:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5099,362523,2024,Conforme,2024-03-06 13:40:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5100,362524,2024,Conforme,2024-03-06 10:50:00.000,Cloro Residual Livre,1.9,mg/L,Conforme
5101,362524,2024,Conforme,2024-03-06 10:50:00.000,Cor Aparente,<3,uH,Conforme
5102,362524,2024,Conforme,2024-03-06 10:50:00.000,Turbidez,0.56,uT,Conforme
5103,362524,2024,Conforme,2024-03-06 10:50:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5104,362524,2024,Conforme,2024-03-06 10:50:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5105,362525,2024,Atenção,2024-03-06 09:15:00.000,Cloro Residual Livre,1.8,mg/L,Conforme
5106,362525,2024,Atenção,2024-03-06 09:15:00.000,Turbidez,0.62,uT,Conforme
5107,362525,2024,Atenção,2024-03-06 09:15:00.000,Cor Aparente,<3,uH,Conforme
5108,362525,2024,Atenção,2024-03-06 09:15:00.000,pH,6.2,N.A,Conforme
5109,362525,2024,Atenção,2024-03-06 09:15:00.000,Fluoreto,0.28,mg/L,Atenção
5110,362525,2024,Atenção,2024-03-06 09:15:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5111,362525,2024,Atenção,2024-03-06 09:15:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5112,362525,2024,Atenção,2024-03-06 09:15:00.000,Bactérias Heterotróficas,128,UFC/mL,Conforme
5113,362526,2024,Não Conforme,2024-03-06 09:16:00.000,Turbidez,0.6,uT,Não Conforme
5114,362527,2024,Atenção,2024-03-06 10:30:00.000,Cloro Residual Livre,2.7,mg/L,Conforme
5115,362527,2024,Atenção,2024-03-06 10:30:00.000,Cor Aparente,4,uH,Conforme
5116,362527,2024,Atenção,2024-03-06 10:30:00.000,pH,6.7,,Conforme
5117,362527,2024,Atenção,2024-03-06 10:30:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5118,362527,2024,Atenção,2024-03-06 10:30:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5119,362527,2024,Atenção,2024-03-06 10:30:00.000,Fluoreto,"<0,02",mg/L,Atenção
5120,362527,2024,Atenção,2024-03-06 10:30:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
5121,362528,2024,Não Conforme,2024-03-06 10:31:00.000,Turbidez,0.82,uT,Não Conforme
5122,362529,2024,Não Conforme,2024-03-06 10:32:00.000,Turbidez,0.73,uT,Não Conforme
5123,362530,2024,Não Conforme,2024-03-06 10:33:00.000,Turbidez,0.75,uT,Não Conforme
5124,362531,2024,Não Conforme,2024-03-06 10:34:00.000,Turbidez,0.73,uT,Não Conforme
5125,362532,2024,Conforme,2024-03-06 09:57:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5126,362532,2024,Conforme,2024-03-06 09:57:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5127,362532,2024,Conforme,2024-03-06 09:57:00.000,Cloro Residual Livre,1.4,mg/L,Conforme
5128,362533,2024,Conforme,2024-03-06 14:20:00.000,Cloro Residual Livre,2.8,mg/L,Conforme
5129,362533,2024,Conforme,2024-03-06 14:20:00.000,Cor Aparente,6,uH,Conforme
5130,362533,2024,Conforme,2024-03-06 14:20:00.000,pH,7.2,N.A,Conforme
5131,362533,2024,Conforme,2024-03-06 14:20:00.000,Turbidez,0.79,uT,Conforme
5132,362533,2024,Conforme,2024-03-06 14:20:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5133,362533,2024,Conforme,2024-03-06 14:20:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5134,362533,2024,Conforme,2024-03-06 14:20:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
5135,362534,2024,Atenção,2024-03-06 14:24:00.000,Cloro Residual Livre,2.1,mg/L,Conforme
5136,362534,2024,Atenção,2024-03-06 14:24:00.000,Turbidez,0.87,uT,Conforme
5137,362534,2024,Atenção,2024-03-06 14:24:00.000,Cor Aparente,7,uH,Conforme
5138,362534,2024,Atenção,2024-03-06 14:24:00.000,pH,6.2,N.A,Conforme
5139,362534,2024,Atenção,2024-03-06 14:24:00.000,Fluoreto,0.27,mg/L,Atenção
5140,362534,2024,Atenção,2024-03-06 14:24:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5141,362534,2024,Atenção,2024-03-06 14:24:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5142,362534,2024,Atenção,2024-03-06 14:24:00.000,Bactérias Heterotróficas,2,UFC/mL,Conforme
5143,362535,2024,Atenção,2024-03-06 09:15:00.000,Fluoreto,0.28,mg/L,Atenção
5144,362535,2024,Atenção,2024-03-06 09:15:00.000,Turbidez,0.92,uT,Conforme
5145,362535,2024,Atenção,2024-03-06 09:15:00.000,Alcalinidade Total,35,mg/L,
5146,362555,2024,,2024-03-06 08:24:00.000,Teor de Cloro Ativo em Hipoclorito de Sódio,0.7,%,
5147,362556,2024,,2024-03-06 08:50:00.000,Teor de Cloro Ativo em Hipoclorito de Sódio,6.4,%,
5148,362557,2024,,2024-03-06 09:41:00.000,Teor de Cloro Ativo em Hipoclorito de Sódio,6.6,%,
5149,362558,2024,,2024-03-06 10:18:00.000,Teor de Cloro Ativo em Hipoclorito de Sódio,8.6,%,
5150,362606,2024,Conforme,2024-03-06 09:27:30.970,Leitura Padrão Nitrogênio Amoniacal 10 mg/L,10.8,,Conforme
5151,362607,2024,,2024-03-06 09:28:26.743,CAAN - Branco Nitrogênio Amoniacal,0,mg/L,
5152,362608,2024,Conforme,2024-03-06 09:34:57.113,Leitura Padrão Turbidez 10 uT,10.4,uT,Conforme
5153,362609,2024,Conforme,2024-03-06 09:38:23.927,Leitura Padrão Cor Aparente 10uH,9,uH,Conforme
5154,362610,2024,,2024-03-06 09:38:28.737,CAAN - Branco Cor Aparente,0,uH,
5155,362611,2024,,2024-03-06 09:40:11.787,CAAN - Branco Fluoreto,0,mg/L,
5156,362612,2024,Conforme,2024-03-06 09:40:15.350,"Leitura Padrão Fluoreto 1,00 mg/L",1.12,mg/L,Conforme
5157,362614,2024,,2024-03-06 09:46:29.107,CAAN -  Branco Fósforo,0,mg/L,
5158,362615,2024,Conforme,2024-03-06 09:46:33.817,"Leitura Padrão Fósforo 16,3 mg/L",15.4,mg/L,Conforme
5159,362616,2024,,2024-03-06 09:59:07.067,CAAN -  Branco Fósforo,0,mg/L,
5160,362617,2024,Conforme,2024-03-06 09:59:11.213,"Leitura Padrão Fósforo 16,3 mg/L",15.4,mg/L,Conforme
5161,362632,2024,,2024-03-06 11:24:05.967,CAAN - Branco DQO FA,0,mg/L,
5162,362633,2024,Conforme,2024-03-06 11:24:09.750,Leitura Padrão DQO 500 mg/L,506,,Conforme
5163,362636,2024,Conforme,2024-03-06 11:45:40.780,Leitura Padrão DQO 500 mg/L,506,,Conforme
5164,362637,2024,,2024-03-06 11:45:47.753,CAAN - Branco DQO FA,0,mg/L,
5165,362656,2024,,2024-03-06 13:49:04.547,CAAN - Branco DQO FB,0,,
5166,362657,2024,Conforme,2024-03-06 13:49:10.970,Leitura Padrão DQO 50 mg/L,49,mg/L,Conforme
5167,362659,2024,,2024-03-06 14:16:39.420,CAAN - Branco DQO FB,0,,
5168,362660,2024,Conforme,2024-03-06 14:16:49.857,Leitura Padrão DQO 50 mg/L,49,mg/L,Conforme
5169,362664,2024,Conforme,2024-03-07 14:55:00.000,Cloro Residual Livre,1.7,mg/L,Conforme
5170,362664,2024,Conforme,2024-03-07 14:55:00.000,Cor Aparente,8,uH,Conforme
5171,362664,2024,Conforme,2024-03-07 14:55:00.000,Turbidez,1.41,uT,Conforme
5172,362664,2024,Conforme,2024-03-07 14:55:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5173,362664,2024,Conforme,2024-03-07 14:55:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5174,362665,2024,Conforme,2024-03-07 15:20:00.000,Cloro Residual Livre,1.8,mg/L,Conforme
5175,362665,2024,Conforme,2024-03-07 15:20:00.000,Cor Aparente,7,uH,Conforme
5176,362665,2024,Conforme,2024-03-07 15:20:00.000,Turbidez,1.38,uT,Conforme
5177,362665,2024,Conforme,2024-03-07 15:20:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5178,362665,2024,Conforme,2024-03-07 15:20:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5179,362666,2024,Conforme,2024-03-07 15:37:00.000,Cloro Residual Livre,1.8,mg/L,Conforme
5180,362666,2024,Conforme,2024-03-07 15:37:00.000,Cor Aparente,8,uH,Conforme
5181,362666,2024,Conforme,2024-03-07 15:37:00.000,Turbidez,1.38,uT,Conforme
5182,362666,2024,Conforme,2024-03-07 15:37:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5183,362666,2024,Conforme,2024-03-07 15:37:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5184,362667,2024,Conforme,2024-03-07 13:31:00.000,Cloro Residual Livre,1.7,mg/L,Conforme
5185,362667,2024,Conforme,2024-03-07 13:31:00.000,Cor Aparente,<3,uH,Conforme
5186,362667,2024,Conforme,2024-03-07 13:31:00.000,Turbidez,0.35,uT,Conforme
5187,362667,2024,Conforme,2024-03-07 13:31:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5188,362667,2024,Conforme,2024-03-07 13:31:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5189,362668,2024,Conforme,2024-03-07 14:10:00.000,Cloro Residual Livre,1.8,mg/L,Conforme
5190,362668,2024,Conforme,2024-03-07 14:10:00.000,Cor Aparente,<3,uH,Conforme
5191,362668,2024,Conforme,2024-03-07 14:10:00.000,Turbidez,0.31,uT,Conforme
5192,362668,2024,Conforme,2024-03-07 14:10:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5193,362668,2024,Conforme,2024-03-07 14:10:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5194,362669,2024,Conforme,2024-03-07 08:40:00.000,Cloro Residual Livre,1.6,mg/L,Conforme
5195,362669,2024,Conforme,2024-03-07 08:40:00.000,Cor Aparente,<3,uH,Conforme
5196,362669,2024,Conforme,2024-03-07 08:40:00.000,Turbidez,0.46,uT,Conforme
5197,362669,2024,Conforme,2024-03-07 08:40:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5198,362669,2024,Conforme,2024-03-07 08:40:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5199,362670,2024,Conforme,2024-03-07 09:58:00.000,Cloro Residual Livre,1.8,mg/L,Conforme
5200,362670,2024,Conforme,2024-03-07 09:58:00.000,Cor Aparente,9,uH,Conforme
5201,362670,2024,Conforme,2024-03-07 09:58:00.000,Turbidez,0.91,uT,Conforme
5202,362670,2024,Conforme,2024-03-07 09:58:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5203,362670,2024,Conforme,2024-03-07 09:58:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5204,362671,2024,Conforme,2024-03-07 09:43:00.000,Cloro Residual Livre,2.1,mg/L,Conforme
5205,362671,2024,Conforme,2024-03-07 09:43:00.000,Cor Aparente,11,uH,Conforme
5206,362671,2024,Conforme,2024-03-07 09:43:00.000,pH,6.92,,Conforme
5207,362671,2024,Conforme,2024-03-07 09:43:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5208,362671,2024,Conforme,2024-03-07 09:43:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5209,362671,2024,Conforme,2024-03-07 09:43:00.000,Fluoreto,0.61,mg/L,Conforme
5210,362671,2024,Conforme,2024-03-07 09:43:00.000,Bactérias Heterotróficas,12,UFC/mL,Conforme
5211,362672,2024,Não Conforme,2024-03-07 09:44:00.000,Turbidez,0.85,uT,Não Conforme
5212,362673,2024,Não Conforme,2024-03-07 09:45:00.000,Turbidez,1.05,uT,Não Conforme
5213,362674,2024,Atenção,2024-03-07 10:20:00.000,Cloro Residual Livre,2.8,mg/L,Conforme
5214,362674,2024,Atenção,2024-03-07 10:20:00.000,Cor Aparente,<3,uH,Conforme
5215,362674,2024,Atenção,2024-03-07 10:20:00.000,pH,6.74,,Conforme
5216,362674,2024,Atenção,2024-03-07 10:20:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5217,362674,2024,Atenção,2024-03-07 10:20:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5218,362674,2024,Atenção,2024-03-07 10:20:00.000,Fluoreto,0.36,mg/L,Atenção
5219,362674,2024,Atenção,2024-03-07 10:20:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
5220,362675,2024,Conforme,2024-03-07 10:21:00.000,Turbidez,0.29,uT,Conforme
5221,362676,2024,Conforme,2024-03-07 10:22:00.000,Turbidez,0.38,uT,Conforme
5222,362677,2024,Atenção,2024-03-07 14:35:00.000,Cloro Residual Livre,2.1,mg/L,Conforme
5223,362677,2024,Atenção,2024-03-07 14:35:00.000,Cor Aparente,<3,uH,Conforme
5224,362677,2024,Atenção,2024-03-07 14:35:00.000,pH,6.71,,Conforme
5225,362677,2024,Atenção,2024-03-07 14:35:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5226,362677,2024,Atenção,2024-03-07 14:35:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5227,362677,2024,Atenção,2024-03-07 14:35:00.000,Fluoreto,0.57,mg/L,Atenção
5228,362677,2024,Atenção,2024-03-07 14:35:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
5229,362678,2024,Conforme,2024-03-07 14:36:00.000,Turbidez,0.26,uT,Conforme
5230,362679,2024,Conforme,2024-03-07 14:37:00.000,Turbidez,0.21,uT,Conforme
5231,362680,2024,Conforme,2024-03-07 14:38:00.000,Turbidez,0.26,uT,Conforme
5232,362681,2024,Conforme,2024-03-07 14:39:00.000,Turbidez,0.35,uT,Conforme
5233,362682,2024,Conforme,2024-03-08 13:30:00.000,Cloro Residual Livre,3,mg/L,Conforme
5234,362682,2024,Conforme,2024-03-08 13:30:00.000,Cor Aparente,<3,uH,Conforme
5235,362682,2024,Conforme,2024-03-08 13:30:00.000,pH,6.35,,Conforme
5236,362682,2024,Conforme,2024-03-08 13:30:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5237,362682,2024,Conforme,2024-03-08 13:30:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5238,362682,2024,Conforme,2024-03-08 13:30:00.000,Fluoreto,1.12,mg/L,Conforme
5239,362682,2024,Conforme,2024-03-08 13:30:00.000,Bactérias Heterotróficas,< 1,UFC/mL,Conforme
5240,362683,2024,Conforme,2024-03-08 13:31:00.000,Turbidez,0.47,uT,Conforme
5241,362684,2024,Conforme,2024-03-08 13:32:00.000,Turbidez,0.36,uT,Conforme
5242,362685,2024,Conforme,2024-03-08 13:33:00.000,Turbidez,0.44,uT,Conforme
5243,362686,2024,Conforme,2024-03-08 13:34:00.000,Turbidez,0.46,uT,Conforme
5244,362687,2024,Não Conforme,2024-03-08 13:35:00.000,Turbidez,0.73,uT,Não Conforme
5245,362688,2024,Conforme,2024-03-08 13:36:00.000,Turbidez,0.39,uT,Conforme
5246,362689,2024,,2024-03-07 09:43:00.000,Turbidez,2.04,uT,
5247,362693,2024,Conforme,2024-03-07 09:42:00.000,Cloro Residual Livre,1.3,mg/L,Conforme
5248,362693,2024,Conforme,2024-03-07 09:42:00.000,Cor Aparente,<3,uH,Conforme
5249,362693,2024,Conforme,2024-03-07 09:42:00.000,Turbidez,0.3,uT,Conforme
5250,362693,2024,Conforme,2024-03-07 09:42:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5251,362693,2024,Conforme,2024-03-07 09:42:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5252,362694,2024,Não Conforme,2024-03-07 09:30:00.000,Cloro Residual Livre,2,mg/L,Conforme
5253,362694,2024,Não Conforme,2024-03-07 09:30:00.000,Cor Aparente,68,uH,Não Conforme
5254,362694,2024,Não Conforme,2024-03-07 09:30:00.000,Turbidez,6.68,uT,Não Conforme
5255,362694,2024,Não Conforme,2024-03-07 09:30:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5256,362694,2024,Não Conforme,2024-03-07 09:30:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5257,362695,2024,Conforme,2024-03-07 11:28:09.247,Cloro Residual Livre,2.5,mg/L,Conforme
5258,362695,2024,Conforme,2024-03-07 11:28:09.247,Cor Aparente,<3,uH,Conforme
5259,362695,2024,Conforme,2024-03-07 11:28:09.247,Turbidez,0.47,uT,Conforme
5260,362695,2024,Conforme,2024-03-07 11:28:09.247,Coliformes Totais,Ausência,A-P/100mL,Conforme
5261,362695,2024,Conforme,2024-03-07 11:28:09.247,Escherichia coli,Ausência,A-P/100mL,Conforme
5262,362696,2024,Conforme,2024-03-07 08:14:00.000,Cloro Residual Livre,1.6,mg/L,Conforme
5263,362696,2024,Conforme,2024-03-07 08:14:00.000,Cor Aparente,5,uH,Conforme
5264,362696,2024,Conforme,2024-03-07 08:14:00.000,Turbidez,1.17,uT,Conforme
5265,362696,2024,Conforme,2024-03-07 08:14:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5266,362696,2024,Conforme,2024-03-07 08:14:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5267,362697,2024,Conforme,2024-03-07 08:27:00.000,Cloro Residual Livre,2,mg/L,Conforme
5268,362697,2024,Conforme,2024-03-07 08:27:00.000,Cor Aparente,5,uH,Conforme
5269,362697,2024,Conforme,2024-03-07 08:27:00.000,Turbidez,1.17,uT,Conforme
5270,362697,2024,Conforme,2024-03-07 08:27:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5271,362697,2024,Conforme,2024-03-07 08:27:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5272,362698,2024,Conforme,2024-03-07 08:40:00.000,Cloro Residual Livre,2,mg/L,Conforme
5273,362698,2024,Conforme,2024-03-07 08:40:00.000,Cor Aparente,<3,uH,Conforme
5274,362698,2024,Conforme,2024-03-07 08:40:00.000,Turbidez,0.42,uT,Conforme
5275,362698,2024,Conforme,2024-03-07 08:40:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5276,362698,2024,Conforme,2024-03-07 08:40:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5277,362700,2024,Conforme,2024-03-07 10:33:00.000,Cloro Residual Livre,2,mg/L,Conforme
5278,362700,2024,Conforme,2024-03-07 10:33:00.000,Cor Aparente,<3,uH,Conforme
5279,362700,2024,Conforme,2024-03-07 10:33:00.000,Turbidez,0.52,uT,Conforme
5280,362700,2024,Conforme,2024-03-07 10:33:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5281,362700,2024,Conforme,2024-03-07 10:33:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5282,362701,2024,Conforme,2024-03-07 10:45:00.000,Cloro Residual Livre,2,mg/L,Conforme
5283,362701,2024,Conforme,2024-03-07 10:45:00.000,Cor Aparente,12,uH,Conforme
5284,362701,2024,Conforme,2024-03-07 10:45:00.000,Turbidez,1.94,uT,Conforme
5285,362701,2024,Conforme,2024-03-07 10:45:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5286,362701,2024,Conforme,2024-03-07 10:45:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5287,362702,2024,Atenção,2024-03-07 09:53:00.000,pH,6.6,,Conforme
5288,362702,2024,Atenção,2024-03-07 09:53:00.000,Cloro Residual Livre,1.4,mg/L,Conforme
5289,362702,2024,Atenção,2024-03-07 09:53:00.000,Cor Aparente,<3,uH,Conforme
5290,362702,2024,Atenção,2024-03-07 09:53:00.000,Turbidez,0.4,uT,Conforme
5291,362702,2024,Atenção,2024-03-07 09:53:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5292,362702,2024,Atenção,2024-03-07 09:53:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5293,362702,2024,Atenção,2024-03-07 09:53:00.000,Fluoreto,"<0,02",mg/L,Atenção
5294,362704,2024,Conforme,2024-03-07 09:53:00.000,Turbidez,0.37,uT,Conforme
5295,362705,2024,Atenção,2024-03-07 11:00:00.000,Cloro Residual Livre,2.1,mg/L,Conforme
5296,362705,2024,Atenção,2024-03-07 11:00:00.000,Cor Aparente,<3,uH,Conforme
5297,362705,2024,Atenção,2024-03-07 11:00:00.000,pH,7,N.A,Conforme
5298,362705,2024,Atenção,2024-03-07 11:00:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5299,362705,2024,Atenção,2024-03-07 11:00:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
5300,362705,2024,Atenção,2024-03-07 11:00:00.000,Fluoreto,0.51,mg/L,Atenção
5301,362706,2024,Conforme,2024-03-07 11:01:00.000,Turbidez,0.28,uT,Conforme
5302,362707,2024,Conforme,2024-03-07 11:02:00.000,Turbidez,0.33,uT,Conforme
5303,362708,2024,Conforme,2024-03-07 11:03:00.000,Turbidez,0.3,uT,Conforme
5304,362709,2024,Conforme,2024-03-07 11:03:00.000,Turbidez,0.3,uT,Conforme
5305,362710,2024,Conforme,2024-03-07 10:21:00.000,Coliformes Totais,Ausência,A-P/100mL,Conforme
5306,362710,2024,Conforme,2024-03-07 10:21:00.000,Escherichia coli,Ausência,A-P/100mL,Conforme
